tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2014-D055,Davis Cup G1 R1: SVK vs LAT,Hard,4,D,20140131,5,105373,,,Martin Klizan,L,190.0,SVK,24.5475701574,123915,,,Arturs Lazdins,R,,LAT,16.8021902806,6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,91.0,614.0,,
2014-D054,Davis Cup G1 R1: UKR vs ROU,Hard,4,D,20140131,1,104660,,,Sergiy Stakhovsky,R,193.0,UKR,28.0574948665,104494,,,Adrian Ungur,R,178.0,ROU,29.0047912389,6-3 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,,85.0,636.0,122.0,469.0
2014-D054,Davis Cup G1 R1: UKR vs ROU,Hard,4,D,20140131,2,105011,,,Illya Marchenko,R,185.0,UKR,26.3874058864,103812,,,Victor Hanescu,R,198.0,ROU,32.5201916496,4-6 2-6 6-3 7-6(6) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,160.0,328.0,72.0,700.0
2014-D054,Davis Cup G1 R1: UKR vs ROU,Hard,4,D,20140131,4,104660,,,Sergiy Stakhovsky,R,193.0,UKR,28.0574948665,103812,,,Victor Hanescu,R,198.0,ROU,32.5201916496,3-6 6-3 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,85.0,636.0,72.0,700.0
2014-D024,Davis Cup G2 R1: BAR vs CHI,Hard,4,D,20140131,1,106174,,,Gonzalo Lama,R,180.0,CHI,20.7529089665,104656,,,Haydn Lewis,L,,BAR,28.0684462697,6-4 6-1 7-6(4),5,RR,,,,,,,,,,,,,,,,,,,,289.0,155.0,,
2014-D024,Davis Cup G2 R1: BAR vs CHI,Hard,4,D,20140131,2,105985,,,Darian King,R,188.0,BAR,21.7549623546,106426,,,Cristian Garin,R,185.0,CHI,17.6618754278,2-6 7-6(2) 7-5 6-3,5,RR,,,,,,,,,,,,,,,,,,,,458.0,80.0,380.0,106.0
2014-D024,Davis Cup G2 R1: BAR vs CHI,Hard,4,D,20140131,4,105985,,,Darian King,R,188.0,BAR,21.7549623546,106174,,,Gonzalo Lama,R,180.0,CHI,20.7529089665,6-2 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,458.0,80.0,289.0,155.0
2014-D024,Davis Cup G2 R1: BAR vs CHI,Hard,4,D,20140131,5,104477,,,Jorge Aguilar,R,178.0,CHI,29.0513347023,118591,,,Russell Moseley,U,,BAR,28.501026694,6-1 6-2,3,RR,,,,,,,,,,,,,,,,,,,,362.0,117.0,,
2014-D065,Davis Cup G2 R1: BIH vs GRE,Carpet,4,D,20140131,1,105806,,,Mirza Basic,R,188.0,BIH,22.546201232,103891,,,Alexandros Jakupovic,R,,GRE,32.1204654346,6-3 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,236.0,203.0,519.0,65.0
2014-D065,Davis Cup G2 R1: BIH vs GRE,Carpet,4,D,20140131,2,109737,,,Markos Kalovelonis,R,,GRE,19.6960985626,106000,,,Damir Dzumhur,R,172.0,BIH,21.6892539357,7-6(4) 7-6(1) 3-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,,691.0,33.0,144.0,378.0
2014-D065,Davis Cup G2 R1: BIH vs GRE,Carpet,4,D,20140131,4,106000,,,Damir Dzumhur,R,172.0,BIH,21.6892539357,103891,,,Alexandros Jakupovic,R,,GRE,32.1204654346,4-6 3-6 6-2 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,144.0,378.0,519.0,65.0
2014-D066,Davis Cup G2 R1: BLR vs IRL,Hard,4,D,20140131,1,105299,,,Dzmitry Zhyrmont,U,,BLR,24.9089664613,105239,,,Daniel Glancy,U,,IRL,25.2046543463,6-2 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,314.0,139.0,723.0,29.0
2014-D066,Davis Cup G2 R1: BLR vs IRL,Hard,4,D,20140131,2,106078,,,Egor Gerasimov,R,196.0,BLR,21.2101300479,111426,,,John Morrissey,R,,IRL,21.4318959617,6-4 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,,252.0,184.0,,
2014-D066,Davis Cup G2 R1: BLR vs IRL,Hard,4,D,20140131,4,106078,,,Egor Gerasimov,R,196.0,BLR,21.2101300479,105239,,,Daniel Glancy,U,,IRL,25.2046543463,6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,252.0,184.0,723.0,29.0
2014-D066,Davis Cup G2 R1: BLR vs IRL,Hard,4,D,20140131,5,111426,,,John Morrissey,R,,IRL,21.4318959617,105299,,,Dzmitry Zhyrmont,U,,BLR,24.9089664613,W/O,5,RR,,,,,,,,,,,,,,,,,,,,,,314.0,139.0
2014-D026,Davis Cup G2 R1: BOL vs PER,Clay,4,D,20140131,1,105273,,,Mauricio Echazu,R,,PER,25.015742642,105156,,,Federico Zeballos,U,,BOL,25.6618754278,4-6 6-2 6-2 6-7(3) 6-2,5,RR,,,,,,,,,,,,,,,,,,,,518.0,65.0,787.0,23.0
2014-D026,Davis Cup G2 R1: BOL vs PER,Clay,4,D,20140131,2,106198,,,Hugo Dellien,R,180.0,BOL,20.6160164271,105456,,,Sergio Galdos,R,,PER,24.0684462697,6-3 6-4 2-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,327.0,131.0,860.0,17.0
2014-D026,Davis Cup G2 R1: BOL vs PER,Clay,4,D,20140131,4,105273,,,Mauricio Echazu,R,,PER,25.015742642,106198,,,Hugo Dellien,R,180.0,BOL,20.6160164271,7-6(4) 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,518.0,65.0,327.0,131.0
2014-D026,Davis Cup G2 R1: BOL vs PER,Clay,4,D,20140131,5,105456,,,Sergio Galdos,R,,PER,24.0684462697,105156,,,Federico Zeballos,U,,BOL,25.6618754278,1-6 6-3 6-1 4-6 6-1,5,RR,,,,,,,,,,,,,,,,,,,,860.0,17.0,787.0,23.0
2014-D069,Davis Cup G2 R1: DEN vs CYP,Clay,4,D,20140131,1,104952,,,Martin Pedersen,R,,DEN,26.6201232033,108749,,,Sergis Kyratzis,L,,CYP,18.71321013,6-2 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1011.0,10.0,1549.0,2.0
2014-D069,Davis Cup G2 R1: DEN vs CYP,Clay,4,D,20140131,2,104233,,,Frederik Nielsen,R,190.0,DEN,30.4202600958,117365,,,Petros Chrysochos,R,,CYP,17.8042436687,2-6 6-1 6-0 7-6(4),5,RR,,,,,,,,,,,,,,,,,,,,618.0,42.0,,
2014-D069,Davis Cup G2 R1: DEN vs CYP,Clay,4,D,20140131,4,111453,,,Mikael Torpegaard,R,,DEN,19.7234770705,108749,,,Sergis Kyratzis,L,,CYP,18.71321013,6-0 6-4,3,RR,,,,,,,,,,,,,,,,,,,,1175.0,6.0,1549.0,2.0
2014-D069,Davis Cup G2 R1: DEN vs CYP,Clay,4,D,20140131,5,117365,,,Petros Chrysochos,R,,CYP,17.8042436687,104952,,,Martin Pedersen,R,,DEN,26.6201232033,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,1011.0,10.0
2014-D064,Davis Cup G2 R1: FIN vs BUL,Hard,4,D,20140131,1,103813,,,Jarkko Nieminen,L,185.0,FIN,32.514715948,105586,,,Alexandar Lazov,U,183.0,BUL,23.5537303217,6-3 6-0 6-3,5,RR,,,,,,,,,,,,,,,,,,,,36.0,1090.0,598.0,47.0
2014-D064,Davis Cup G2 R1: FIN vs BUL,Hard,4,D,20140131,2,105004,,,Dimitar Kutrovsky,R,,BUL,26.4202600958,106100,,,Micke Kontinen,R,,FIN,21.1088295688,6-4 6-2 6-1,5,RR,,,,,,,,,,,,,,,,,,,,472.0,76.0,457.0,80.0
2014-D064,Davis Cup G2 R1: FIN vs BUL,Hard,4,D,20140131,4,103813,,,Jarkko Nieminen,L,185.0,FIN,32.514715948,105004,,,Dimitar Kutrovsky,R,,BUL,26.4202600958,4-6 6-1 2-6 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,36.0,1090.0,472.0,76.0
2014-D064,Davis Cup G2 R1: FIN vs BUL,Hard,4,D,20140131,5,104910,,,Tihomir Grozdanov,U,,BUL,26.7488021903,109520,,,Herkko Pollanen,R,,FIN,19.5208761123,6-7(3) 6-2 6-3,3,RR,,,,,,,,,,,,,,,,,,,,409.0,96.0,713.0,30.0
2014-D027,Davis Cup G2 R1: GUA vs MEX,Hard,4,D,20140131,1,104960,,,Miguel Angel Reyes Varela,R,175.0,MEX,26.6036960986,122047,,,Luciano Ramazzini,R,,GUA,20.0629705681,6-1 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,450.0,82.0,,
2014-D027,Davis Cup G2 R1: GUA vs MEX,Hard,4,D,20140131,2,105499,,,Christopher Diaz Figueroa,R,,GUA,23.8740588638,105853,,,Tigre Hank,U,188.0,MEX,22.3271731691,6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,422.0,93.0,645.0,39.0
2014-D027,Davis Cup G2 R1: GUA vs MEX,Hard,4,D,20140131,4,105499,,,Christopher Diaz Figueroa,R,,GUA,23.8740588638,104960,,,Miguel Angel Reyes Varela,R,175.0,MEX,26.6036960986,7-5 7-6(9) 6-1,5,RR,,,,,,,,,,,,,,,,,,,,422.0,93.0,450.0,82.0
2014-D027,Davis Cup G2 R1: GUA vs MEX,Hard,4,D,20140131,5,103746,,,Miguel Gallardo Valles,R,,MEX,32.8049281314,122047,,,Luciano Ramazzini,R,,GUA,20.0629705681,6-1 6-0 6-1,5,RR,,,,,,,,,,,,,,,,,,,,434.0,88.0,,
2014-D046,Davis Cup G2 R1: KUW vs INA,Hard,4,D,20140131,1,103600,,,Mohammad Ghareeb,R,,KUW,33.5167693361,105812,,,David Agung Susanto,U,,INA,22.5215605749,6-3 6-3 7-6(2),5,RR,,,,,,,,,,,,,,,,,,,,825.0,19.0,1387.0,3.0
2014-D046,Davis Cup G2 R1: KUW vs INA,Hard,4,D,20140131,2,104895,,,Abdullah Maqdas,U,,KUW,26.8281998631,105009,,,Elbert Sie,R,,INA,26.392881588,6-3 6-4 4-6 6-0,5,RR,,,,,,,,,,,,,,,,,,,,781.0,23.0,1421.0,3.0
2014-D046,Davis Cup G2 R1: KUW vs INA,Hard,4,D,20140131,4,104895,,,Abdullah Maqdas,U,,KUW,26.8281998631,105812,,,David Agung Susanto,U,,INA,22.5215605749,6-4 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,781.0,23.0,1387.0,3.0
2014-D046,Davis Cup G2 R1: KUW vs INA,Hard,4,D,20140131,5,105177,,,Aditya Hari Sasongko,U,,INA,25.5660506502,126223,,,Abdulhameed Alshatti,R,,KUW,18.4996577687,6-2 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,1984.0,1.0
2014-D068,Davis Cup G2 R1: MAR vs LUX,Clay,4,D,20140131,1,104180,,,Gilles Muller,L,193.0,LUX,30.7214236824,104839,,,Yassine Idmbarek,U,,MAR,27.1403148528,6-1 7-6(0) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,364.0,114.0,741.0,26.0
2014-D068,Davis Cup G2 R1: MAR vs LUX,Clay,4,D,20140131,2,105830,,,Hicham Khaddari,R,,MAR,22.4421629021,111167,,,Ugo Nastasi,R,185.0,LUX,20.7830253251,6-3 1-6 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,512.0,66.0,966.0,12.0
2014-D068,Davis Cup G2 R1: MAR vs LUX,Clay,4,D,20140131,4,104180,,,Gilles Muller,L,193.0,LUX,30.7214236824,105830,,,Hicham Khaddari,R,,MAR,22.4421629021,6-4 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,364.0,114.0,512.0,66.0
2014-D068,Davis Cup G2 R1: MAR vs LUX,Clay,4,D,20140131,5,104803,,,Younes Rachidi,R,,MAR,27.3730321697,144776,,,Christophe Tholl,,,LUX,19.1074606434,6-2 7-5,3,RR,,,,,,,,,,,,,,,,,,,,869.0,17.0,,
2014-D067,Davis Cup G2 R1: MDA vs EGY,Hard,4,D,20140131,1,105633,,,Mohamed Safwat,R,183.0,EGY,23.356605065,106201,,,Maxim Dubarenco,R,,MDA,20.5941136208,6-2 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,203.0,239.0,335.0,128.0
2014-D067,Davis Cup G2 R1: MDA vs EGY,Hard,4,D,20140131,2,105430,,,Radu Albot,R,175.0,MDA,24.2108145106,111444,,,Karim Hossam,R,,EGY,19.8056125941,6-2 3-6 6-3 3-0 RET,5,RR,,,,,,,,,,,,,,,,,,,,167.0,315.0,339.0,127.0
2014-D067,Davis Cup G2 R1: MDA vs EGY,Hard,4,D,20140131,4,105430,,,Radu Albot,R,175.0,MDA,24.2108145106,105633,,,Mohamed Safwat,R,183.0,EGY,23.356605065,2-6 6-3 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,167.0,315.0,203.0,239.0
2014-D067,Davis Cup G2 R1: MDA vs EGY,Hard,4,D,20140131,5,106201,,,Maxim Dubarenco,R,,MDA,20.5941136208,104789,,,Sherif Sabry,U,,EGY,27.4140999316,6-7(6) 6-4 6-4,3,RR,,,,,,,,,,,,,,,,,,,,335.0,128.0,430.0,90.0
2014-D063,Davis Cup G2 R1: NOR vs LTU,Hard,4,D,20140131,1,105827,,,Laurynas Grigelis,R,183.0,LTU,22.4558521561,123997,,,Joachim Bjerke,R,,NOR,19.2114989733,6-7(4) 6-3 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,242.0,196.0,938.0,13.0
2014-D063,Davis Cup G2 R1: NOR vs LTU,Hard,4,D,20140131,2,105575,,,Ricardas Berankis,R,175.0,LTU,23.6030116359,126340,,,Viktor Durasovic,R,185.0,NOR,16.8596851472,7-5 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,150.0,353.0,1296.0,4.0
2014-D063,Davis Cup G2 R1: NOR vs LTU,Hard,4,D,20140131,4,108748,,,Lukas Mugevicius,R,,LTU,19.1403148528,123997,,,Joachim Bjerke,R,,NOR,19.2114989733,3-1 RET,5,RR,,,,,,,,,,,,,,,,,,,,962.0,12.0,938.0,13.0
2014-D063,Davis Cup G2 R1: NOR vs LTU,Hard,4,D,20140131,5,134302,,,Mantas Bugailiskis,R,,LTU,17.7385352498,126340,,,Viktor Durasovic,R,185.0,NOR,16.8596851472,7-6(4) 4-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,1296.0,4.0
2014-D025,Davis Cup G2 R1: PAR vs ESA,Clay,4,D,20140131,1,105656,,,Marcelo Arevalo,R,191.0,ESA,23.279945243,134677,,,Juan Borba,R,,PAR,17.7932922656,6-2 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,442.0,85.0,,
2014-D025,Davis Cup G2 R1: PAR vs ESA,Clay,4,D,20140131,2,104763,,,Rafael Arevalo,R,180.0,ESA,27.5674195756,105912,,,Diego Galeano,R,,PAR,21.9876796715,7-6(2) 1-6 7-6(3) 3-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1674.0,1.0,,
2014-D025,Davis Cup G2 R1: PAR vs ESA,Clay,4,D,20140131,4,108930,,,Juan Carlos Ramirez,R,,PAR,25.1718001369,144771,,,Sebastian Quiros,,,ESA,15.8603696099,6-0 6-0,3,RR,,,,,,,,,,,,,,,,,,,,,,,
2014-D025,Davis Cup G2 R1: PAR vs ESA,Clay,4,D,20140131,5,134677,,,Juan Borba,R,,PAR,17.7932922656,144772,,,Salvador Andres Bolanos,,,ESA,15.6331279945,6-2 6-0,3,RR,,,,,,,,,,,,,,,,,,,,,,,
2014-D062,Davis Cup G2 R1: RSA vs MON,Hard,4,D,20140131,1,106033,,,Romain Arneodo,R,,FRA,21.4811772758,103573,,,Rik De Voest,R,180.0,RSA,33.6454483231,7-5 3-6 7-5 5-7 6-4,5,RR,,,,,,,,,,,,,,,,,,,,528.0,62.0,170.0,309.0
2014-D062,Davis Cup G2 R1: RSA vs MON,Hard,4,D,20140131,2,105707,,,Nicolaas Scholtz,R,,RSA,22.9760438056,104112,,,Benjamin Balleret,R,185.0,MON,31.0335386721,7-5 7-6(4) 3-6 3-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,952.0,12.0,276.0,165.0
2014-D062,Davis Cup G2 R1: RSA vs MON,Hard,4,D,20140131,4,103573,,,Rik De Voest,R,180.0,RSA,33.6454483231,104112,,,Benjamin Balleret,R,185.0,MON,31.0335386721,7-6(2) 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,170.0,309.0,276.0,165.0
2014-D062,Davis Cup G2 R1: RSA vs MON,Hard,4,D,20140131,5,106033,,,Romain Arneodo,R,,FRA,21.4811772758,105707,,,Nicolaas Scholtz,R,,RSA,22.9760438056,7-5 RET,5,RR,,,,,,,,,,,,,,,,,,,,528.0,62.0,952.0,12.0
2014-D043,Davis Cup G2 R1: SRI vs PHI,Hard,4,D,20140131,1,104631,,,Harshana Godamanna,L,,SRI,28.2409308693,104591,,,Patrick Tierro,U,,PHI,28.4900752909,6-3 6-7(8) 4-6 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,,,
2014-D043,Davis Cup G2 R1: SRI vs PHI,Hard,4,D,20140131,2,104604,,,Ruben Gonzales,R,,PHI,28.3778234086,108747,,,Dineshkanthan Thangarajah,U,,SRI,23.06091718,6-3 6-3 6-0,5,RR,,,,,,,,,,,,,,,,,,,,1117.0,7.0,,
2014-D043,Davis Cup G2 R1: SRI vs PHI,Hard,4,D,20140131,4,104600,,,Treat Conrad Huey,L,178.0,PHI,28.4161533196,104631,,,Harshana Godamanna,L,,SRI,28.2409308693,2-6 6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,,,
2014-D006,Davis Cup WG R1: ARG vs ITA,Clay,4,D,20140131,1,104122,,,Carlos Berlocq,R,183.0,ARG,30.9815195072,104312,,,Andreas Seppi,R,190.0,ITA,29.9329226557,4-6 6-0 6-2 6-1,5,RR,,,,,,,,,,,,,,,,,,,,44.0,985.0,31.0,1225.0
2014-D006,Davis Cup WG R1: ARG vs ITA,Clay,4,D,20140131,2,104926,,,Fabio Fognini,R,178.0,ITA,26.6803559206,104338,,,Juan Monaco,R,185.0,ARG,29.8316221766,7-5 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,15.0,2100.0,40.0,1015.0
2014-D006,Davis Cup WG R1: ARG vs ITA,Clay,4,D,20140131,4,104926,,,Fabio Fognini,R,178.0,ITA,26.6803559206,104122,,,Carlos Berlocq,R,183.0,ARG,30.9815195072,7-6(5) 4-6 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,,15.0,2100.0,44.0,985.0
2014-D001,Davis Cup WG R1: CZE vs NED,Hard,4,D,20140131,1,104898,,,Robin Haase,R,190.0,NED,26.8117727584,103285,,,Radek Stepanek,R,185.0,CZE,35.1676933607,3-6 6-4 6-7(4) 6-2 6-1,5,RR,,,,,,,,,,,,,,,,,,,,46.0,977.0,50.0,915.0
2014-D001,Davis Cup WG R1: CZE vs NED,Hard,4,D,20140131,2,104607,,,Tomas Berdych,R,196.0,CZE,28.3613963039,104997,,,Igor Sijsling,R,190.0,NED,26.4449007529,6-3 6-3 6-0,5,RR,,,,,,,,,,,,,,,,,,,,7.0,4540.0,62.0,740.0
2014-D001,Davis Cup WG R1: CZE vs NED,Hard,4,D,20140131,4,104607,,,Tomas Berdych,R,196.0,CZE,28.3613963039,105217,,,Thiemo De Bakker,R,193.0,NED,25.3552361396,6-1 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,7.0,4540.0,139.0,392.0
2014-D001,Davis Cup WG R1: CZE vs NED,Hard,4,D,20140131,5,104997,,,Igor Sijsling,R,190.0,NED,26.4449007529,104586,,,Lukas Rosol,R,196.0,CZE,28.5119780972,6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,62.0,740.0,48.0,921.0
2014-D004,Davis Cup WG R1: FRA vs AUS,Clay,4,D,20140131,1,104755,,,Richard Gasquet,R,185.0,FRA,27.6112251882,106401,,,Nick Kyrgios,R,193.0,AUS,18.7542778919,7-6(3) 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,9.0,3050.0,162.0,322.0
2014-D004,Davis Cup WG R1: FRA vs AUS,Clay,4,D,20140131,2,104542,,,Jo-Wilfried Tsonga,R,188.0,FRA,28.7802874743,103720,,,Lleyton Hewitt,R,180.0,AUS,32.9226557153,6-3 6-2 7-6(2),5,RR,,,,,,,,,,,,,,,,,,,,10.0,2885.0,41.0,1010.0
2014-D004,Davis Cup WG R1: FRA vs AUS,Clay,4,D,20140131,4,103898,,,Julien Benneteau,R,185.0,FRA,32.1040383299,106423,,,Thanasi Kokkinakis,R,196.0,AUS,17.7987679671,6-4 6-1,3,RR,,,,,,,,,,,,,,,,,,,,39.0,1045.0,401.0,98.0
2014-D004,Davis Cup WG R1: FRA vs AUS,Clay,4,D,20140131,5,104792,,,Gael Monfils,R,193.0,FRA,27.4058863792,106401,,,Nick Kyrgios,R,193.0,AUS,18.7542778919,7-6(5) 6-4,3,RR,,,,,,,,,,,,,,,,,,,,30.0,1245.0,162.0,322.0
2014-D003,Davis Cup WG R1: GER vs ESP,Hard,4,D,20140131,1,104259,,,Philipp Kohlschreiber,R,178.0,GER,30.2833675565,105138,,,Roberto Bautista Agut,R,183.0,ESP,25.787816564,6-2 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,27.0,1330.0,52.0,885.0
2014-D003,Davis Cup WG R1: GER vs ESP,Hard,4,D,20140131,2,104252,,,Florian Mayer,R,190.0,GER,30.3134839151,103852,,,Feliciano Lopez,L,188.0,ESP,32.3531827515,7-6(6) 7-6(4) 1-6 5-7 6-3,5,RR,,,,,,,,,,,,,,,,,,,,29.0,1245.0,26.0,1355.0
2014-D003,Davis Cup WG R1: GER vs ESP,Hard,4,D,20140131,4,103852,,,Feliciano Lopez,L,188.0,ESP,32.3531827515,104259,,,Philipp Kohlschreiber,R,178.0,GER,30.2833675565,0-0 0-0,3,RR,,,,,,,,,,,,,,,,,,,,26.0,1355.0,27.0,1330.0
2014-D003,Davis Cup WG R1: GER vs ESP,Hard,4,D,20140131,5,104978,,,Daniel Brands,R,196.0,GER,26.5325119781,105138,,,Roberto Bautista Agut,R,183.0,ESP,25.787816564,7-6(5) 6-4,3,RR,,,,,,,,,,,,,,,,,,,,68.0,719.0,52.0,885.0
2014-D002,Davis Cup WG R1: JPN vs CAN,Hard,4,D,20140131,1,105453,,,Kei Nishikori,R,178.0,JPN,24.0793976728,105166,,,Peter Polansky,R,180.0,CAN,25.6180698152,6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,18.0,1915.0,135.0,398.0
2014-D002,Davis Cup WG R1: JPN vs CAN,Hard,4,D,20140131,2,104433,,,Frank Dancevic,R,185.0,CAN,29.3360711841,104424,,,Go Soeda,R,178.0,JPN,29.3935660507,6-4 7-6(2) 6-1,5,RR,,,,,,,,,,,,,,,,,,,,119.0,482.0,140.0,383.0
2014-D002,Davis Cup WG R1: JPN vs CAN,Hard,4,D,20140131,4,105453,,,Kei Nishikori,R,178.0,JPN,24.0793976728,104433,,,Frank Dancevic,R,185.0,CAN,29.3360711841,6-2 1-0 RET,5,RR,,,,,,,,,,,,,,,,,,,,18.0,1915.0,119.0,482.0
2014-D002,Davis Cup WG R1: JPN vs CAN,Hard,4,D,20140131,5,104424,,,Go Soeda,R,178.0,JPN,29.3935660507,105166,,,Peter Polansky,R,180.0,CAN,25.6180698152,6-1 6-4,3,RR,,,,,,,,,,,,,,,,,,,,140.0,383.0,135.0,398.0
2014-D007,Davis Cup WG R1: KAZ vs BEL,Hard,4,D,20140131,1,105062,,,Mikhail Kukushkin,R,183.0,KAZ,26.0889801506,105074,,,Ruben Bemelmans,L,183.0,BEL,26.0369609856,6-4 6-7(3) 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,67.0,721.0,163.0,320.0
2014-D007,Davis Cup WG R1: KAZ vs BEL,Hard,4,D,20140131,2,104979,,,Andrey Golubev,R,185.0,KAZ,26.5188227242,105676,,,David Goffin,R,180.0,BEL,23.1403148528,7-6(9) 3-6 4-6 6-2 12-10,5,RR,,,,,,,,,,,,,,,,,,,,88.0,620.0,113.0,500.0
2014-D007,Davis Cup WG R1: KAZ vs BEL,Hard,4,D,20140131,4,105676,,,David Goffin,R,180.0,BEL,23.1403148528,105062,,,Mikhail Kukushkin,R,183.0,KAZ,26.0889801506,4-6 6-3 3-6 6-4 6-0,5,RR,,,,,,,,,,,,,,,,,,,,113.0,500.0,67.0,721.0
2014-D007,Davis Cup WG R1: KAZ vs BEL,Hard,4,D,20140131,5,104979,,,Andrey Golubev,R,185.0,KAZ,26.5188227242,105074,,,Ruben Bemelmans,L,183.0,BEL,26.0369609856,6-2 6-3 6-1,5,RR,,,,,,,,,,,,,,,,,,,,88.0,620.0,163.0,320.0
2014-D008,Davis Cup WG R1: SRB vs SUI,Hard,4,D,20140131,1,103819,,,Roger Federer,R,185.0,SUI,32.4709103354,104592,,,Ilija Bozoljac,R,193.0,SRB,28.4873374401,6-4 7-5 6-2,5,RR,,,,,,,,,,,,,,,,,,,,8.0,4355.0,268.0,170.0
2014-D008,Davis Cup WG R1: SRB vs SUI,Hard,4,D,20140131,2,104527,,,Stan Wawrinka,R,183.0,SUI,28.8350444901,105583,,,Dusan Lajovic,R,180.0,SRB,23.5783709788,6-4 4-6 6-1 7-6(7),5,RR,,,,,,,,,,,,,,,,,,,,3.0,5710.0,102.0,545.0
2014-D008,Davis Cup WG R1: SRB vs SUI,Hard,4,D,20140131,4,105583,,,Dusan Lajovic,R,180.0,SRB,23.5783709788,103967,,,Michael Lammer,R,185.0,SUI,31.8439425051,6-3 3-6 6-4,3,RR,,,,,,,,,,,,,,,,,,,,102.0,545.0,441.0,85.0
2014-D008,Davis Cup WG R1: SRB vs SUI,Hard,4,D,20140131,5,105936,,,Filip Krajinovic,R,185.0,SRB,21.916495551,103843,,,Marco Chiudinelli,R,185.0,SUI,32.3805612594,6-4 6-4,3,RR,,,,,,,,,,,,,,,,,,,,237.0,202.0,180.0,287.0
2014-D005,Davis Cup WG R1: USA vs GBR,Clay,4,D,20140131,1,104918,,,Andy Murray,R,190.0,GBR,26.7049965777,105385,,,Donald Young,L,183.0,USA,24.514715948,6-1 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,6.0,4720.0,79.0,669.0
2014-D005,Davis Cup WG R1: USA vs GBR,Clay,4,D,20140131,2,104868,,,James Ward,R,190.0,GBR,26.9650924025,105023,,,Sam Querrey,R,198.0,USA,26.3080082136,1-6 7-6(3) 3-6 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,175.0,300.0,49.0,915.0
2014-D005,Davis Cup WG R1: USA vs GBR,Clay,4,D,20140131,4,104918,,,Andy Murray,R,190.0,GBR,26.7049965777,105023,,,Sam Querrey,R,198.0,USA,26.3080082136,7-6(5) 6-7(3) 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,6.0,4720.0,49.0,915.0
