tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2015-580,Australian Open,Hard,128,G,20150119,88,104745,3.0,,Rafael Nadal,L,185.0,ESP,28.629705681,105065,,Q,Tim Smyczek,R,175.0,USA,27.0554414784,6-2 3-6 6-7(2) 6-3 7-5,5,R64,252.0,3.0,7.0,154.0,98.0,68.0,29.0,26.0,2.0,7.0,15.0,1.0,156.0,102.0,66.0,29.0,24.0,9.0,16.0,3.0,6585.0,112.0,502.0
2015-580,Australian Open,Hard,128,G,20150119,89,104918,6.0,,Andy Murray,R,190.0,GBR,27.6824093087,104594,,,Marinko Matosevic,R,194.0,AUS,29.4483230664,6-1 6-3 6-2,5,R64,102.0,5.0,2.0,63.0,39.0,33.0,14.0,12.0,1.0,2.0,3.0,6.0,83.0,43.0,26.0,14.0,12.0,7.0,14.0,6.0,4675.0,81.0,628.0
2015-580,Australian Open,Hard,128,G,20150119,90,105311,,,Joao Sousa,R,185.0,POR,25.8069815195,105373,32.0,,Martin Klizan,L,190.0,SVK,25.5249828884,4-6 7-6(4) 6-4 1-0 RET,5,R64,151.0,8.0,1.0,98.0,68.0,49.0,16.0,16.0,7.0,10.0,11.0,9.0,128.0,71.0,49.0,28.0,17.0,13.0,17.0,55.0,822.0,34.0,1133.0
2015-580,Australian Open,Hard,128,G,20150119,91,104571,,,Marcos Baghdatis,R,183.0,CYP,29.5906913073,105676,20.0,,David Goffin,R,180.0,BEL,24.1177275838,6-1 6-4 4-6 6-0,5,R64,152.0,16.0,4.0,130.0,75.0,54.0,24.0,17.0,5.0,9.0,5.0,10.0,99.0,47.0,27.0,16.0,16.0,7.0,16.0,78.0,658.0,22.0,1669.0
2015-580,Australian Open,Hard,128,G,20150119,92,105777,10.0,,Grigor Dimitrov,R,188.0,BUL,23.6796714579,105041,,,Lukas Lacko,R,185.0,SVK,27.2114989733,6-3 6-7(10) 6-3 6-3,5,R64,169.0,14.0,4.0,118.0,66.0,57.0,28.0,20.0,4.0,7.0,8.0,2.0,148.0,92.0,55.0,28.0,19.0,13.0,20.0,11.0,3645.0,99.0,553.0
2015-580,Australian Open,Hard,128,G,20150119,93,104291,,,Malek Jaziri,R,185.0,TUN,30.9979466119,104273,,,Edouard Roger Vasselin,R,188.0,FRA,31.1430527036,1-6 6-3 6-4 1-6 6-3,5,R64,176.0,10.0,3.0,141.0,71.0,51.0,35.0,21.0,12.0,17.0,17.0,5.0,119.0,85.0,65.0,16.0,21.0,6.0,10.0,75.0,676.0,119.0,470.0
2015-580,Australian Open,Hard,128,G,20150119,94,106401,,,Nick Kyrgios,R,193.0,AUS,19.7316906229,103333,23.0,,Ivo Karlovic,R,208.0,CRO,35.8904859685,7-6(4) 6-4 5-7 6-4,5,R64,140.0,24.0,4.0,119.0,77.0,60.0,31.0,22.0,1.0,2.0,39.0,6.0,110.0,74.0,65.0,23.0,22.0,4.0,6.0,53.0,830.0,27.0,1365.0
2015-580,Australian Open,Hard,128,G,20150119,95,104312,,,Andreas Seppi,R,190.0,ITA,30.9103353867,104871,29.0,,Jeremy Chardy,R,188.0,FRA,27.9342915811,7-5 3-6 6-2 6-1,5,R64,152.0,8.0,1.0,116.0,75.0,57.0,22.0,18.0,4.0,6.0,17.0,10.0,129.0,76.0,56.0,16.0,18.0,9.0,15.0,46.0,915.0,31.0,1195.0
2015-580,Australian Open,Hard,128,G,20150119,96,103819,2.0,,Roger Federer,R,185.0,SUI,33.4483230664,104620,,,Simone Bolelli,R,183.0,ITA,29.2813141684,3-6 6-3 6-2 6-2,5,R64,129.0,16.0,0.0,92.0,64.0,50.0,20.0,17.0,0.0,1.0,8.0,3.0,109.0,57.0,36.0,28.0,17.0,6.0,11.0,2.0,9875.0,48.0,864.0
2015-580,Australian Open,Hard,128,G,20150119,97,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6632443532,104269,31.0,,Fernando Verdasco,L,188.0,ESP,31.1786447639,7-6(8) 6-3 6-4,5,R32,141.0,11.0,0.0,91.0,66.0,54.0,17.0,16.0,3.0,3.0,16.0,5.0,123.0,76.0,58.0,17.0,15.0,12.0,14.0,1.0,11405.0,33.0,1135.0
2015-580,Australian Open,Hard,128,G,20150119,98,104180,,,Gilles Muller,L,193.0,LUX,31.6988364134,104545,19.0,,John Isner,R,206.0,USA,29.7330595483,7-6(4) 7-6(6) 6-4,5,R32,133.0,23.0,3.0,97.0,59.0,53.0,28.0,17.0,1.0,1.0,30.0,2.0,113.0,87.0,69.0,13.0,17.0,5.0,6.0,42.0,964.0,21.0,1685.0
2015-580,Australian Open,Hard,128,G,20150119,99,103852,12.0,,Feliciano Lopez,L,188.0,ESP,33.3305954825,105668,,,Jerzy Janowicz,R,203.0,POL,24.1834360027,7-6(6) 6-4 7-6(3),5,R32,153.0,19.0,4.0,123.0,64.0,51.0,35.0,17.0,10.0,11.0,11.0,5.0,115.0,73.0,54.0,20.0,17.0,6.0,8.0,14.0,2130.0,44.0,925.0
2015-580,Australian Open,Hard,128,G,20150119,100,105683,8.0,,Milos Raonic,R,196.0,CAN,24.0629705681,103794,,,Benjamin Becker,R,178.0,GER,33.5934291581,6-4 6-3 6-3,5,R32,101.0,22.0,5.0,73.0,52.0,43.0,11.0,14.0,2.0,3.0,7.0,2.0,92.0,65.0,40.0,13.0,14.0,9.0,14.0,8.0,4575.0,41.0,973.0
2015-580,Australian Open,Hard,128,G,20150119,101,104527,4.0,,Stan Wawrinka,R,183.0,SUI,29.8124572211,103813,,,Jarkko Nieminen,L,185.0,FIN,33.492128679,6-4 6-2 6-4,5,R32,109.0,9.0,2.0,78.0,42.0,38.0,17.0,14.0,1.0,3.0,4.0,5.0,103.0,69.0,38.0,16.0,14.0,10.0,16.0,4.0,5370.0,72.0,693.0
2015-580,Australian Open,Hard,128,G,20150119,102,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,31.627652293,105577,,,Vasek Pospisil,R,193.0,CAN,24.5749486653,6-2 6-4 6-4,5,R32,120.0,3.0,4.0,92.0,38.0,27.0,35.0,14.0,5.0,6.0,7.0,3.0,75.0,47.0,32.0,11.0,14.0,3.0,8.0,37.0,1020.0,60.0,785.0
2015-580,Australian Open,Hard,128,G,20150119,103,103970,9.0,,David Ferrer,R,175.0,ESP,32.7994524298,104468,18.0,,Gilles Simon,R,183.0,FRA,30.0616016427,6-2 7-5 5-7 7-6(4),5,R32,217.0,4.0,5.0,138.0,88.0,55.0,24.0,22.0,5.0,12.0,3.0,4.0,147.0,86.0,50.0,28.0,22.0,7.0,16.0,10.0,4145.0,20.0,1730.0
2015-580,Australian Open,Hard,128,G,20150119,104,105453,5.0,,Kei Nishikori,R,178.0,JPN,25.0568104038,105449,,,Steve Johnson,R,188.0,USA,25.0704996578,6-7(7) 6-1 6-2 6-3,5,R32,149.0,15.0,5.0,120.0,78.0,58.0,25.0,18.0,6.0,7.0,8.0,8.0,122.0,73.0,51.0,17.0,18.0,3.0,10.0,5.0,5025.0,38.0,993.0
2015-580,Australian Open,Hard,128,G,20150119,105,104607,7.0,,Tomas Berdych,R,196.0,CZE,29.3388090349,104678,,,Viktor Troicki,R,193.0,SRB,28.93908282,6-4 6-3 6-4,5,R32,111.0,20.0,0.0,77.0,44.0,39.0,22.0,15.0,0.0,0.0,11.0,5.0,100.0,72.0,50.0,8.0,14.0,9.0,12.0,7.0,4660.0,54.0,826.0
2015-580,Australian Open,Hard,128,G,20150119,106,106071,,,Bernard Tomic,R,193.0,AUS,22.2450376454,105032,,,Sam Groth,R,193.0,AUS,27.2525667351,6-4 7-6(8) 6-3,5,R32,103.0,9.0,2.0,91.0,68.0,56.0,14.0,16.0,0.0,0.0,16.0,6.0,92.0,60.0,49.0,13.0,15.0,2.0,4.0,66.0,737.0,82.0,625.0
2015-580,Australian Open,Hard,128,G,20150119,107,104731,14.0,,Kevin Anderson,R,203.0,RSA,28.6735112936,104755,24.0,,Richard Gasquet,R,185.0,FRA,28.5886379192,6-4 7-6(3) 7-6(6),5,R32,144.0,18.0,3.0,106.0,73.0,61.0,18.0,17.0,5.0,6.0,5.0,4.0,104.0,59.0,47.0,24.0,17.0,0.0,2.0,15.0,2125.0,28.0,1350.0
2015-580,Australian Open,Hard,128,G,20150119,108,104745,3.0,,Rafael Nadal,L,185.0,ESP,28.629705681,104534,,,Dudi Sela,R,175.0,ISR,29.7932922656,6-1 6-0 7-5,5,R32,124.0,4.0,0.0,75.0,51.0,39.0,15.0,12.0,7.0,7.0,2.0,1.0,86.0,51.0,30.0,13.0,13.0,11.0,18.0,3.0,6585.0,106.0,520.0
2015-580,Australian Open,Hard,128,G,20150119,109,104918,6.0,,Andy Murray,R,190.0,GBR,27.6824093087,105311,,,Joao Sousa,R,185.0,POR,25.8069815195,6-1 6-1 7-5,5,R32,126.0,9.0,3.0,74.0,42.0,34.0,20.0,13.0,1.0,2.0,0.0,3.0,96.0,55.0,30.0,19.0,13.0,7.0,14.0,6.0,4675.0,55.0,822.0
2015-580,Australian Open,Hard,128,G,20150119,110,105777,10.0,,Grigor Dimitrov,R,188.0,BUL,23.6796714579,104571,,,Marcos Baghdatis,R,183.0,CYP,29.5906913073,4-6 6-3 3-6 6-3 6-3,5,R32,208.0,6.0,9.0,155.0,98.0,73.0,29.0,23.0,8.0,10.0,16.0,10.0,154.0,92.0,60.0,36.0,23.0,14.0,18.0,11.0,3645.0,78.0,658.0
2015-580,Australian Open,Hard,128,G,20150119,111,106401,,,Nick Kyrgios,R,193.0,AUS,19.7316906229,104291,,,Malek Jaziri,R,185.0,TUN,30.9979466119,6-3 7-6(6) 6-1,5,R32,118.0,27.0,2.0,101.0,72.0,58.0,14.0,15.0,3.0,3.0,6.0,2.0,90.0,47.0,34.0,21.0,13.0,5.0,8.0,53.0,830.0,75.0,676.0
2015-580,Australian Open,Hard,128,G,20150119,112,104312,,,Andreas Seppi,R,190.0,ITA,30.9103353867,103819,2.0,,Roger Federer,R,185.0,SUI,33.4483230664,6-4 7-6(5) 4-6 7-6(5),5,R32,177.0,4.0,4.0,151.0,86.0,67.0,32.0,22.0,7.0,10.0,15.0,9.0,138.0,82.0,66.0,27.0,22.0,2.0,5.0,46.0,915.0,2.0,9875.0
2015-580,Australian Open,Hard,128,G,20150119,113,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6632443532,104180,,,Gilles Muller,L,193.0,LUX,31.6988364134,6-4 7-5 7-5,5,R16,128.0,13.0,4.0,92.0,65.0,53.0,18.0,17.0,4.0,4.0,8.0,0.0,105.0,65.0,47.0,21.0,17.0,8.0,11.0,1.0,11405.0,42.0,964.0
2015-580,Australian Open,Hard,128,G,20150119,114,105683,8.0,,Milos Raonic,R,196.0,CAN,24.0629705681,103852,12.0,,Feliciano Lopez,L,188.0,ESP,33.3305954825,6-4 4-6 6-3 6-7(7) 6-3,5,R16,185.0,30.0,3.0,144.0,107.0,85.0,22.0,26.0,2.0,3.0,21.0,5.0,169.0,107.0,78.0,32.0,24.0,10.0,13.0,8.0,4575.0,14.0,2130.0
2015-580,Australian Open,Hard,128,G,20150119,115,104527,4.0,,Stan Wawrinka,R,183.0,SUI,29.8124572211,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,31.627652293,7-6(2) 6-4 4-6 7-6(8),5,R16,182.0,16.0,3.0,134.0,86.0,66.0,24.0,22.0,5.0,9.0,5.0,4.0,142.0,86.0,60.0,29.0,22.0,9.0,13.0,4.0,5370.0,37.0,1020.0
2015-580,Australian Open,Hard,128,G,20150119,116,105453,5.0,,Kei Nishikori,R,178.0,JPN,25.0568104038,103970,9.0,,David Ferrer,R,175.0,ESP,32.7994524298,6-3 6-3 6-3,5,R16,127.0,7.0,3.0,96.0,54.0,38.0,25.0,13.0,5.0,6.0,2.0,5.0,108.0,70.0,39.0,16.0,14.0,11.0,17.0,5.0,5025.0,10.0,4145.0
2015-580,Australian Open,Hard,128,G,20150119,117,104607,7.0,,Tomas Berdych,R,196.0,CZE,29.3388090349,106071,,,Bernard Tomic,R,193.0,AUS,22.2450376454,6-2 7-6(3) 6-2,5,R16,121.0,17.0,4.0,88.0,46.0,39.0,25.0,14.0,1.0,1.0,6.0,2.0,105.0,69.0,50.0,12.0,14.0,9.0,13.0,7.0,4660.0,66.0,737.0
2015-580,Australian Open,Hard,128,G,20150119,118,104745,3.0,,Rafael Nadal,L,185.0,ESP,28.629705681,104731,14.0,,Kevin Anderson,R,203.0,RSA,28.6735112936,7-5 6-1 6-4,5,R16,126.0,3.0,3.0,88.0,59.0,46.0,19.0,15.0,6.0,6.0,8.0,3.0,73.0,53.0,36.0,13.0,14.0,2.0,6.0,3.0,6585.0,15.0,2125.0
2015-580,Australian Open,Hard,128,G,20150119,119,104918,6.0,,Andy Murray,R,190.0,GBR,27.6824093087,105777,10.0,,Grigor Dimitrov,R,188.0,BUL,23.6796714579,6-4 6-7(5) 6-3 7-5,5,R16,212.0,12.0,4.0,136.0,91.0,70.0,18.0,22.0,4.0,8.0,4.0,3.0,153.0,108.0,73.0,14.0,21.0,12.0,19.0,6.0,4675.0,11.0,3645.0
2015-580,Australian Open,Hard,128,G,20150119,120,106401,,,Nick Kyrgios,R,193.0,AUS,19.7316906229,104312,,,Andreas Seppi,R,190.0,ITA,30.9103353867,5-7 4-6 6-3 7-6(5) 8-6,5,R16,214.0,25.0,7.0,187.0,116.0,87.0,37.0,29.0,9.0,12.0,23.0,4.0,178.0,115.0,85.0,33.0,28.0,6.0,9.0,53.0,830.0,46.0,915.0
2015-580,Australian Open,Hard,128,G,20150119,121,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6632443532,105683,8.0,,Milos Raonic,R,196.0,CAN,24.0629705681,7-6(5) 6-4 6-2,5,QF,120.0,8.0,2.0,78.0,54.0,48.0,18.0,15.0,0.0,0.0,17.0,2.0,99.0,67.0,48.0,17.0,15.0,8.0,11.0,1.0,11405.0,8.0,4575.0
2015-580,Australian Open,Hard,128,G,20150119,122,104527,4.0,,Stan Wawrinka,R,183.0,SUI,29.8124572211,105453,5.0,,Kei Nishikori,R,178.0,JPN,25.0568104038,6-3 6-4 7-6(6),5,QF,124.0,21.0,4.0,91.0,56.0,48.0,19.0,16.0,3.0,4.0,6.0,2.0,94.0,58.0,43.0,18.0,15.0,8.0,11.0,4.0,5370.0,5.0,5025.0
2015-580,Australian Open,Hard,128,G,20150119,123,104607,7.0,,Tomas Berdych,R,196.0,CZE,29.3388090349,104745,3.0,,Rafael Nadal,L,185.0,ESP,28.629705681,6-2 6-0 7-6(5),5,QF,133.0,11.0,0.0,87.0,58.0,48.0,13.0,13.0,4.0,4.0,3.0,6.0,82.0,61.0,39.0,6.0,13.0,5.0,10.0,7.0,4660.0,3.0,6585.0
2015-580,Australian Open,Hard,128,G,20150119,124,104918,6.0,,Andy Murray,R,190.0,GBR,27.6824093087,106401,,,Nick Kyrgios,R,193.0,AUS,19.7316906229,6-3 7-6(5) 6-3,5,QF,125.0,12.0,1.0,87.0,60.0,48.0,18.0,16.0,1.0,2.0,9.0,3.0,110.0,69.0,45.0,21.0,14.0,6.0,9.0,6.0,4675.0,53.0,830.0
2015-580,Australian Open,Hard,128,G,20150119,125,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6632443532,104527,4.0,,Stan Wawrinka,R,183.0,SUI,29.8124572211,7-6(1) 3-6 6-4 4-6 6-0,5,SF,210.0,5.0,3.0,135.0,88.0,61.0,28.0,23.0,3.0,8.0,10.0,4.0,158.0,94.0,60.0,33.0,24.0,10.0,17.0,1.0,11405.0,4.0,5370.0
2015-580,Australian Open,Hard,128,G,20150119,126,104918,6.0,,Andy Murray,R,190.0,GBR,27.6824093087,104607,7.0,,Tomas Berdych,R,196.0,CZE,29.3388090349,6-7(6) 6-0 6-3 7-5,5,SF,206.0,16.0,2.0,130.0,85.0,64.0,24.0,20.0,2.0,3.0,6.0,6.0,127.0,75.0,50.0,26.0,19.0,4.0,10.0,6.0,4675.0,7.0,4660.0
2015-580,Australian Open,Hard,128,G,20150119,127,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6632443532,104918,6.0,,Andy Murray,R,190.0,GBR,27.6824093087,7-6(5) 6-7(4) 6-3 6-0,5,F,219.0,9.0,1.0,136.0,81.0,48.0,34.0,20.0,7.0,12.0,10.0,3.0,118.0,77.0,50.0,14.0,19.0,7.0,16.0,1.0,11405.0,6.0,4675.0
2015-375,Montpellier,Hard,28,A,20150202,1,104932,,,Kenny De Schepper,L,203.0,FRA,27.6824093087,104947,,,Marsel Ilhan,R,190.0,TUR,27.6468172485,6-4 3-6 6-3,3,R32,90.0,10.0,0.0,72.0,56.0,42.0,12.0,14.0,1.0,2.0,5.0,1.0,70.0,46.0,37.0,15.0,14.0,2.0,4.0,105.0,530.0,101.0,555.0
2015-375,Montpellier,Hard,28,A,20150202,2,104327,,Q,Steve Darcis,R,178.0,BEL,30.8911704312,105147,,,Tatsuma Ito,R,180.0,JPN,26.7104722793,6-2 6-2,3,R32,60.0,3.0,0.0,54.0,38.0,29.0,8.0,8.0,4.0,4.0,1.0,0.0,43.0,28.0,18.0,3.0,8.0,4.0,8.0,125.0,433.0,87.0,608.0
2015-375,Montpellier,Hard,28,A,20150202,3,103813,,,Jarkko Nieminen,L,185.0,FIN,33.53045859,105526,8.0,,Jan Lennard Struff,R,193.0,GER,24.7748117728,7-6(5) 6-3,3,R32,77.0,1.0,1.0,77.0,54.0,37.0,12.0,11.0,4.0,6.0,5.0,4.0,60.0,34.0,26.0,11.0,10.0,1.0,4.0,66.0,738.0,58.0,784.0
2015-375,Montpellier,Hard,28,A,20150202,4,106298,,WC,Lucas Pouille,R,185.0,FRA,20.9418206708,104628,,,Alexander Kudryavtsev,R,183.0,RUS,29.2703627652,6-4 7-6(4),3,R32,92.0,4.0,3.0,76.0,39.0,30.0,19.0,11.0,3.0,5.0,6.0,0.0,81.0,42.0,32.0,15.0,11.0,6.0,9.0,115.0,486.0,117.0,467.0
2015-375,Montpellier,Hard,28,A,20150202,5,104534,,,Dudi Sela,R,175.0,ISR,29.8316221766,105132,,Q,Jurgen Zopp,R,190.0,EST,26.8473648186,6-3 6-4,3,R32,67.0,5.0,1.0,61.0,38.0,27.0,17.0,10.0,0.0,0.0,3.0,3.0,57.0,34.0,23.0,11.0,9.0,4.0,6.0,89.0,600.0,183.0,271.0
2015-375,Montpellier,Hard,28,A,20150202,6,104797,6.0,,Denis Istomin,R,188.0,UZB,28.4052019165,104291,,,Malek Jaziri,R,185.0,TUN,31.0362765229,3-6 RET,3,R32,38.0,5.0,1.0,29.0,20.0,13.0,4.0,5.0,1.0,3.0,2.0,1.0,33.0,19.0,12.0,9.0,4.0,1.0,1.0,61.0,770.0,65.0,751.0
2015-375,Montpellier,Hard,28,A,20150202,7,105311,7.0,,Joao Sousa,R,185.0,POR,25.8453114305,106362,,WC,Laurent Lokoli,R,,FRA,20.2929500342,6-2 6-4,3,R32,68.0,4.0,2.0,55.0,31.0,26.0,15.0,9.0,3.0,3.0,7.0,3.0,61.0,41.0,26.0,9.0,9.0,7.0,10.0,49.0,902.0,214.0,224.0
2015-375,Montpellier,Hard,28,A,20150202,8,104735,,,Tobias Kamke,R,180.0,GER,28.7036276523,104672,,WC,Vincent Millot,L,173.0,FRA,29.0075290897,2-6 6-3 7-5,3,R32,132.0,0.0,2.0,99.0,61.0,35.0,19.0,15.0,4.0,10.0,0.0,0.0,81.0,46.0,31.0,14.0,14.0,3.0,9.0,98.0,560.0,175.0,283.0
2015-375,Montpellier,Hard,28,A,20150202,9,103908,,,Paul Henri Mathieu,R,185.0,FRA,33.0568104038,106121,,Q,Taro Daniel,R,191.0,JPN,22.0150581793,6-3 6-7(5) 6-1,3,R32,119.0,9.0,1.0,93.0,54.0,43.0,25.0,15.0,3.0,4.0,9.0,3.0,80.0,48.0,34.0,16.0,13.0,4.0,8.0,96.0,570.0,187.0,265.0
2015-375,Montpellier,Hard,28,A,20150202,10,105668,5.0,,Jerzy Janowicz,R,203.0,POL,24.2217659138,104460,,,Dustin Brown,R,196.0,GER,30.1519507187,2-6 7-6(1) 7-5,3,R32,107.0,14.0,5.0,101.0,69.0,51.0,15.0,16.0,5.0,8.0,9.0,7.0,101.0,63.0,49.0,17.0,16.0,5.0,7.0,44.0,925.0,94.0,576.0
2015-375,Montpellier,Hard,28,A,20150202,11,105332,,,Benoit Paire,R,196.0,FRA,25.7385352498,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,22.9431895962,5-7 6-2 6-4,3,R32,98.0,5.0,2.0,90.0,44.0,33.0,23.0,15.0,4.0,8.0,3.0,4.0,95.0,63.0,38.0,14.0,15.0,6.0,12.0,149.0,346.0,170.0,298.0
2015-375,Montpellier,Hard,28,A,20150202,12,104273,,,Edouard Roger Vasselin,R,188.0,FRA,31.1813826146,104676,,,Andreas Beck,L,190.0,GER,28.9911019849,3-6 6-3 6-4,3,R32,97.0,14.0,1.0,75.0,42.0,34.0,20.0,14.0,3.0,5.0,7.0,4.0,73.0,41.0,29.0,21.0,14.0,0.0,3.0,127.0,425.0,110.0,509.0
2015-375,Montpellier,Hard,28,A,20150202,13,104792,1.0,,Gael Monfils,R,193.0,FRA,28.4216290212,104932,,,Kenny De Schepper,L,203.0,FRA,27.6824093087,6-4 7-6(3),3,R16,95.0,6.0,3.0,71.0,48.0,39.0,13.0,11.0,3.0,3.0,8.0,3.0,81.0,58.0,43.0,8.0,11.0,4.0,5.0,20.0,1725.0,105.0,530.0
2015-375,Montpellier,Hard,28,A,20150202,14,104327,,Q,Steve Darcis,R,178.0,BEL,30.8911704312,103813,,,Jarkko Nieminen,L,185.0,FIN,33.53045859,6-2 7-6(3),3,R16,84.0,8.0,1.0,77.0,43.0,31.0,19.0,10.0,7.0,8.0,3.0,0.0,62.0,44.0,28.0,9.0,10.0,3.0,6.0,125.0,433.0,66.0,738.0
2015-375,Montpellier,Hard,28,A,20150202,15,104755,4.0,,Richard Gasquet,R,185.0,FRA,28.6269678303,106298,,WC,Lucas Pouille,R,185.0,FRA,20.9418206708,6-3 7-6(6),3,R16,103.0,4.0,1.0,62.0,38.0,32.0,15.0,11.0,0.0,1.0,7.0,1.0,94.0,50.0,32.0,23.0,10.0,10.0,12.0,28.0,1350.0,115.0,486.0
2015-375,Montpellier,Hard,28,A,20150202,16,104797,6.0,,Denis Istomin,R,188.0,UZB,28.4052019165,104534,,,Dudi Sela,R,175.0,ISR,29.8316221766,7-6(1) 6-2,3,R16,84.0,6.0,1.0,79.0,53.0,40.0,12.0,10.0,3.0,4.0,2.0,2.0,71.0,38.0,25.0,16.0,10.0,6.0,9.0,61.0,770.0,89.0,600.0
2015-375,Montpellier,Hard,28,A,20150202,17,105311,7.0,,Joao Sousa,R,185.0,POR,25.8453114305,104735,,,Tobias Kamke,R,180.0,GER,28.7036276523,4-6 6-4 6-3,3,R16,119.0,5.0,0.0,85.0,61.0,45.0,11.0,14.0,6.0,9.0,4.0,3.0,94.0,59.0,34.0,20.0,15.0,4.0,9.0,49.0,902.0,98.0,560.0
2015-375,Montpellier,Hard,28,A,20150202,18,104259,3.0,,Philipp Kohlschreiber,R,178.0,GER,31.2991101985,103908,,,Paul Henri Mathieu,R,185.0,FRA,33.0568104038,3-6 7-6(5) 6-4,3,R16,128.0,19.0,0.0,104.0,56.0,45.0,27.0,15.0,11.0,13.0,6.0,3.0,102.0,65.0,46.0,21.0,16.0,6.0,8.0,23.0,1460.0,96.0,570.0
2015-375,Montpellier,Hard,28,A,20150202,19,105668,5.0,,Jerzy Janowicz,R,203.0,POL,24.2217659138,105332,,,Benoit Paire,R,196.0,FRA,25.7385352498,6-2 3-6 6-3,3,R16,94.0,17.0,3.0,79.0,55.0,40.0,12.0,13.0,2.0,4.0,8.0,5.0,83.0,44.0,31.0,15.0,13.0,5.0,9.0,44.0,925.0,149.0,346.0
2015-375,Montpellier,Hard,28,A,20150202,20,104468,2.0,,Gilles Simon,R,183.0,FRA,30.0999315537,104273,,,Edouard Roger Vasselin,R,188.0,FRA,31.1813826146,6-3 6-3,3,R16,78.0,4.0,2.0,52.0,29.0,18.0,15.0,9.0,3.0,5.0,1.0,3.0,71.0,46.0,26.0,8.0,9.0,3.0,8.0,19.0,1730.0,127.0,425.0
2015-375,Montpellier,Hard,28,A,20150202,21,104792,1.0,,Gael Monfils,R,193.0,FRA,28.4216290212,104327,,Q,Steve Darcis,R,178.0,BEL,30.8911704312,4-6 6-2 6-3,3,QF,105.0,10.0,2.0,92.0,57.0,41.0,21.0,14.0,3.0,4.0,0.0,2.0,84.0,59.0,39.0,12.0,13.0,5.0,8.0,20.0,1725.0,125.0,433.0
2015-375,Montpellier,Hard,28,A,20150202,22,104755,4.0,,Richard Gasquet,R,185.0,FRA,28.6269678303,104797,6.0,,Denis Istomin,R,188.0,UZB,28.4052019165,6-3 6-4,3,QF,62.0,7.0,0.0,52.0,29.0,25.0,15.0,10.0,0.0,0.0,3.0,0.0,45.0,30.0,24.0,7.0,9.0,0.0,2.0,28.0,1350.0,61.0,770.0
2015-375,Montpellier,Hard,28,A,20150202,23,105311,7.0,,Joao Sousa,R,185.0,POR,25.8453114305,104259,3.0,,Philipp Kohlschreiber,R,178.0,GER,31.2991101985,7-6(5) 6-4,3,QF,94.0,7.0,3.0,81.0,47.0,34.0,17.0,11.0,8.0,10.0,4.0,0.0,76.0,38.0,25.0,21.0,11.0,6.0,9.0,49.0,902.0,23.0,1460.0
2015-375,Montpellier,Hard,28,A,20150202,24,105668,5.0,,Jerzy Janowicz,R,203.0,POL,24.2217659138,104468,2.0,,Gilles Simon,R,183.0,FRA,30.0999315537,6-2 7-5,3,QF,76.0,6.0,3.0,64.0,43.0,34.0,9.0,10.0,3.0,4.0,2.0,0.0,52.0,30.0,17.0,11.0,10.0,1.0,5.0,44.0,925.0,19.0,1730.0
2015-375,Montpellier,Hard,28,A,20150202,25,104755,4.0,,Richard Gasquet,R,185.0,FRA,28.6269678303,104792,1.0,,Gael Monfils,R,193.0,FRA,28.4216290212,6-4 6-3,3,SF,79.0,1.0,0.0,65.0,40.0,30.0,13.0,10.0,7.0,8.0,10.0,0.0,48.0,27.0,19.0,12.0,9.0,2.0,5.0,28.0,1350.0,20.0,1725.0
2015-375,Montpellier,Hard,28,A,20150202,26,105668,5.0,,Jerzy Janowicz,R,203.0,POL,24.2217659138,105311,7.0,,Joao Sousa,R,185.0,POR,25.8453114305,7-6(9) 3-6 6-1,3,SF,113.0,14.0,3.0,91.0,61.0,44.0,16.0,14.0,2.0,5.0,5.0,2.0,88.0,51.0,37.0,20.0,14.0,3.0,7.0,44.0,925.0,49.0,902.0
2015-375,Montpellier,Hard,28,A,20150202,27,104755,4.0,,Richard Gasquet,R,185.0,FRA,28.6269678303,105668,5.0,,Jerzy Janowicz,R,203.0,POL,24.2217659138,3-0 RET,3,F,8.0,5.0,0.0,8.0,7.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,1.0,28.0,1350.0,44.0,925.0
