tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2010-807,Acapulco,Clay,32,A,20100222,2,103997,,,Lukasz Kubot,R,190.0,POL,27.7727583847,104547,,,Horacio Zeballos,L,188.0,ARG,24.8240930869,6-1 6-2,3,R32,65.0,8.0,1.0,53.0,35.0,28.0,10.0,8.0,4.0,4.0,2.0,1.0,44.0,34.0,14.0,6.0,7.0,5.0,9.0,48.0,877.0,49.0,866.0
2010-807,Acapulco,Clay,32,A,20100222,3,103428,,,Juan Ignacio Chela,R,190.0,ARG,30.4832306639,103429,,,Peter Luczak,R,183.0,AUS,30.4804928131,6-0 1-6 6-0,3,R32,96.0,6.0,3.0,60.0,32.0,22.0,14.0,10.0,2.0,5.0,1.0,4.0,57.0,40.0,20.0,6.0,9.0,7.0,13.0,83.0,605.0,75.0,644.0
2010-807,Acapulco,Clay,32,A,20100222,4,104338,7.0,,Juan Monaco,R,185.0,ARG,25.9028062971,103252,,Q,Alberto Martin,R,175.0,ESP,31.5099247091,6-7(6) 7-5 6-2,3,R32,151.0,0.0,7.0,119.0,60.0,40.0,36.0,16.0,7.0,8.0,1.0,5.0,101.0,72.0,48.0,15.0,16.0,4.0,8.0,30.0,1295.0,131.0,429.0
2010-807,Acapulco,Clay,32,A,20100222,5,103507,4.0,,Juan Carlos Ferrero,R,183.0,ESP,30.0287474333,103675,,Q,Diego Junqueira,L,178.0,ARG,29.1526351814,6-2 6-3,3,R32,68.0,0.0,2.0,47.0,29.0,20.0,10.0,8.0,3.0,5.0,1.0,3.0,47.0,30.0,11.0,8.0,9.0,4.0,10.0,16.0,1965.0,192.0,247.0
2010-807,Acapulco,Clay,32,A,20100222,6,104214,,,Igor Andreev,R,185.0,RUS,26.6119096509,104003,,Q,Victor Crivoi,R,185.0,ROU,27.7481177276,6-3 6-4,3,R32,89.0,2.0,7.0,70.0,39.0,30.0,15.0,10.0,9.0,10.0,2.0,2.0,53.0,33.0,21.0,9.0,9.0,3.0,6.0,38.0,1075.0,124.0,460.0
2010-807,Acapulco,Clay,32,A,20100222,7,104755,,,Richard Gasquet,R,185.0,FRA,23.6824093087,102845,,WC,Carlos Moya,R,190.0,ESP,33.4893908282,4-6 6-3 6-2,3,R32,110.0,10.0,3.0,70.0,49.0,41.0,11.0,14.0,1.0,3.0,2.0,2.0,82.0,48.0,29.0,18.0,13.0,1.0,5.0,54.0,810.0,439.0,75.0
2010-807,Acapulco,Clay,32,A,20100222,8,104597,6.0,,Nicolas Almagro,R,183.0,ESP,24.5065023956,104534,,,Dudi Sela,R,175.0,ISR,24.887063655,6-1 7-6(0),3,R32,86.0,5.0,1.0,63.0,34.0,28.0,14.0,10.0,2.0,4.0,2.0,4.0,58.0,42.0,20.0,9.0,9.0,4.0,8.0,27.0,1370.0,64.0,721.0
2010-807,Acapulco,Clay,32,A,20100222,9,103656,8.0,,Albert Montanes,R,175.0,ESP,29.2402464066,104593,,,Daniel Gimeno Traver,R,185.0,ESP,24.5448323066,7-5 4-6 6-2,3,R32,149.0,3.0,4.0,100.0,67.0,45.0,16.0,15.0,10.0,14.0,2.0,3.0,98.0,53.0,31.0,23.0,15.0,5.0,11.0,29.0,1300.0,79.0,613.0
2010-807,Acapulco,Clay,32,A,20100222,10,104655,,,Pablo Cuevas,R,180.0,URU,24.1423682409,103228,,,Marcos Daniel,R,180.0,BRA,31.6386036961,1-6 7-5 7-6(8),3,R32,152.0,4.0,6.0,100.0,61.0,46.0,14.0,15.0,2.0,7.0,6.0,1.0,105.0,71.0,49.0,18.0,16.0,3.0,7.0,51.0,820.0,87.0,585.0
2010-807,Acapulco,Clay,32,A,20100222,11,105064,,,Thomaz Bellucci,L,188.0,BRA,22.1492128679,103169,,,Oscar Hernandez,R,180.0,ESP,31.871321013,6-3 6-2,3,R32,72.0,10.0,4.0,47.0,21.0,20.0,15.0,8.0,2.0,2.0,1.0,3.0,59.0,39.0,25.0,8.0,9.0,7.0,11.0,32.0,1246.0,80.0,608.0
2010-807,Acapulco,Clay,32,A,20100222,12,103970,3.0,,David Ferrer,R,175.0,ESP,27.8932238193,103808,,,Potito Starace,R,188.0,ITA,28.6105407255,6-2 6-4,3,R32,78.0,1.0,1.0,53.0,32.0,23.0,13.0,9.0,2.0,3.0,1.0,3.0,59.0,38.0,24.0,7.0,9.0,2.0,6.0,17.0,1885.0,66.0,707.0
2010-807,Acapulco,Clay,32,A,20100222,13,103752,,,Simon Greul,R,185.0,GER,28.8624229979,104545,5.0,,John Isner,R,206.0,USA,24.8268309377,7-6(4) 7-5,3,R32,93.0,6.0,4.0,69.0,39.0,35.0,20.0,12.0,2.0,2.0,8.0,3.0,70.0,38.0,30.0,21.0,12.0,2.0,3.0,62.0,727.0,21.0,1720.0
2010-807,Acapulco,Clay,32,A,20100222,14,104724,,Q,Eduardo Schwank,R,183.0,ARG,23.8357289528,104136,,WC,Santiago Gonzalez,R,190.0,MEX,26.9952087611,7-6(4) 7-6(4),3,R32,118.0,0.0,3.0,79.0,42.0,32.0,20.0,12.0,0.0,2.0,6.0,3.0,80.0,36.0,33.0,18.0,12.0,2.0,4.0,81.0,608.0,177.0,275.0
2010-807,Acapulco,Clay,32,A,20100222,15,103812,,,Victor Hanescu,R,198.0,ROU,28.59137577,104523,,,Frederico Gil,R,178.0,POR,24.9171800137,7-6(5) 6-3,3,R32,112.0,1.0,2.0,83.0,49.0,31.0,21.0,11.0,4.0,5.0,1.0,3.0,81.0,50.0,34.0,13.0,10.0,11.0,13.0,44.0,905.0,107.0,505.0
2010-807,Acapulco,Clay,32,A,20100222,16,103602,2.0,,Fernando Gonzalez,R,183.0,CHI,29.568788501,105023,,,Sam Querrey,R,198.0,USA,22.379192334,6-4 3-6 7-6(2),3,R32,107.0,8.0,4.0,86.0,56.0,42.0,18.0,15.0,2.0,5.0,10.0,4.0,103.0,63.0,47.0,18.0,16.0,5.0,8.0,12.0,2710.0,22.0,1670.0
2010-807,Acapulco,Clay,32,A,20100222,17,104269,1.0,,Fernando Verdasco,L,188.0,ESP,26.2724161533,103997,,,Lukasz Kubot,R,190.0,POL,27.7727583847,6-4 6-3,3,R16,87.0,5.0,3.0,66.0,48.0,34.0,8.0,10.0,5.0,7.0,2.0,6.0,52.0,27.0,16.0,11.0,9.0,4.0,8.0,10.0,2860.0,48.0,877.0
2010-807,Acapulco,Clay,32,A,20100222,18,104338,7.0,,Juan Monaco,R,185.0,ARG,25.9028062971,103428,,,Juan Ignacio Chela,R,190.0,ARG,30.4832306639,6-4 7-6(4),3,R16,107.0,1.0,2.0,84.0,51.0,35.0,15.0,11.0,6.0,9.0,1.0,2.0,67.0,29.0,16.0,22.0,11.0,1.0,5.0,30.0,1295.0,83.0,605.0
2010-807,Acapulco,Clay,32,A,20100222,19,103507,4.0,,Juan Carlos Ferrero,R,183.0,ESP,30.0287474333,104214,,,Igor Andreev,R,185.0,RUS,26.6119096509,6-4 6-3,3,R16,93.0,0.0,2.0,70.0,49.0,32.0,11.0,10.0,8.0,10.0,2.0,2.0,60.0,35.0,20.0,10.0,9.0,3.0,7.0,16.0,1965.0,38.0,1075.0
2010-807,Acapulco,Clay,32,A,20100222,20,104597,6.0,,Nicolas Almagro,R,183.0,ESP,24.5065023956,104755,,,Richard Gasquet,R,185.0,FRA,23.6824093087,3-6 7-5 7-6(7),3,R16,154.0,8.0,1.0,105.0,53.0,36.0,30.0,16.0,2.0,5.0,10.0,4.0,114.0,58.0,44.0,28.0,17.0,4.0,7.0,27.0,1370.0,54.0,810.0
2010-807,Acapulco,Clay,32,A,20100222,21,104655,,,Pablo Cuevas,R,180.0,URU,24.1423682409,103656,8.0,,Albert Montanes,R,175.0,ESP,29.2402464066,7-5 6-3,3,R16,97.0,5.0,4.0,68.0,35.0,28.0,18.0,11.0,2.0,3.0,1.0,0.0,66.0,35.0,19.0,19.0,10.0,3.0,6.0,51.0,820.0,29.0,1300.0
2010-807,Acapulco,Clay,32,A,20100222,22,103970,3.0,,David Ferrer,R,175.0,ESP,27.8932238193,105064,,,Thomaz Bellucci,L,188.0,BRA,22.1492128679,6-4 6-1,3,R16,95.0,2.0,4.0,63.0,38.0,25.0,12.0,9.0,5.0,7.0,2.0,1.0,55.0,31.0,15.0,11.0,8.0,3.0,8.0,17.0,1885.0,32.0,1246.0
2010-807,Acapulco,Clay,32,A,20100222,23,104724,,Q,Eduardo Schwank,R,183.0,ARG,23.8357289528,103752,,,Simon Greul,R,185.0,GER,28.8624229979,7-6(4) 6-3,3,R16,112.0,7.0,3.0,60.0,29.0,23.0,18.0,10.0,0.0,2.0,4.0,9.0,103.0,48.0,32.0,22.0,11.0,17.0,21.0,81.0,608.0,62.0,727.0
2010-807,Acapulco,Clay,32,A,20100222,24,103602,2.0,,Fernando Gonzalez,R,183.0,CHI,29.568788501,103812,,,Victor Hanescu,R,198.0,ROU,28.59137577,7-6(2) 3-6 6-1,3,R16,111.0,8.0,2.0,83.0,56.0,44.0,17.0,14.0,3.0,4.0,5.0,1.0,74.0,59.0,45.0,6.0,14.0,1.0,3.0,12.0,2710.0,44.0,905.0
2010-807,Acapulco,Clay,32,A,20100222,25,104338,7.0,,Juan Monaco,R,185.0,ARG,25.9028062971,104269,1.0,,Fernando Verdasco,L,188.0,ESP,26.2724161533,7-5 6-3,3,QF,106.0,1.0,4.0,66.0,46.0,36.0,10.0,11.0,1.0,2.0,1.0,5.0,61.0,36.0,24.0,12.0,10.0,3.0,6.0,30.0,1295.0,10.0,2860.0
2010-807,Acapulco,Clay,32,A,20100222,26,103507,4.0,,Juan Carlos Ferrero,R,183.0,ESP,30.0287474333,104597,6.0,,Nicolas Almagro,R,183.0,ESP,24.5065023956,6-1 5-7 6-2,3,QF,120.0,3.0,0.0,75.0,59.0,41.0,12.0,13.0,2.0,3.0,8.0,3.0,94.0,48.0,33.0,20.0,14.0,8.0,13.0,16.0,1965.0,27.0,1370.0
2010-807,Acapulco,Clay,32,A,20100222,27,103970,3.0,,David Ferrer,R,175.0,ESP,27.8932238193,104655,,,Pablo Cuevas,R,180.0,URU,24.1423682409,7-5 6-4,3,QF,114.0,1.0,1.0,76.0,49.0,32.0,17.0,11.0,3.0,5.0,3.0,6.0,81.0,37.0,20.0,25.0,11.0,8.0,12.0,17.0,1885.0,51.0,820.0
2010-807,Acapulco,Clay,32,A,20100222,28,103602,2.0,,Fernando Gonzalez,R,183.0,CHI,29.568788501,104724,,Q,Eduardo Schwank,R,183.0,ARG,23.8357289528,3-6 6-3 7-5,3,QF,133.0,10.0,5.0,98.0,56.0,43.0,23.0,15.0,8.0,9.0,1.0,2.0,85.0,50.0,34.0,22.0,15.0,0.0,2.0,12.0,2710.0,81.0,608.0
2010-807,Acapulco,Clay,32,A,20100222,29,103507,4.0,,Juan Carlos Ferrero,R,183.0,ESP,30.0287474333,104338,7.0,,Juan Monaco,R,185.0,ARG,25.9028062971,7-5 RET,3,SF,64.0,0.0,2.0,30.0,19.0,15.0,7.0,6.0,1.0,2.0,1.0,2.0,51.0,40.0,23.0,6.0,6.0,6.0,8.0,16.0,1965.0,30.0,1295.0
2010-807,Acapulco,Clay,32,A,20100222,30,103970,3.0,,David Ferrer,R,175.0,ESP,27.8932238193,103602,2.0,,Fernando Gonzalez,R,183.0,CHI,29.568788501,6-7(4) 6-0 6-4,3,SF,136.0,2.0,1.0,94.0,68.0,51.0,15.0,14.0,3.0,4.0,4.0,5.0,96.0,65.0,44.0,11.0,14.0,5.0,10.0,17.0,1885.0,12.0,2710.0
2010-807,Acapulco,Clay,32,A,20100222,31,103970,3.0,,David Ferrer,R,175.0,ESP,27.8932238193,103507,4.0,,Juan Carlos Ferrero,R,183.0,ESP,30.0287474333,6-3 3-6 6-1,3,F,107.0,2.0,1.0,65.0,47.0,39.0,11.0,13.0,1.0,2.0,0.0,1.0,68.0,46.0,27.0,14.0,12.0,0.0,3.0,17.0,1885.0,16.0,1965.0
2010-499,Delray Beach,Hard,32,A,20100222,1,104559,,,Teymuraz Gabashvili,R,188.0,RUS,24.7529089665,103163,1.0,,Tommy Haas,R,188.0,GER,31.8904859685,7-6(3) 7-5,3,R32,110.0,4.0,4.0,87.0,51.0,41.0,14.0,12.0,12.0,15.0,6.0,1.0,74.0,45.0,31.0,12.0,12.0,1.0,5.0,104.0,515.0,19.0,1830.0
2010-499,Delray Beach,Hard,32,A,20100222,2,105208,,,Ernests Gulbis,R,190.0,LAT,21.4811772758,105992,,Q,Ryan Harrison,R,183.0,USA,17.7960301164,6-4 7-6(5),3,R32,79.0,17.0,2.0,69.0,52.0,43.0,9.0,11.0,1.0,2.0,4.0,1.0,65.0,35.0,30.0,14.0,11.0,3.0,5.0,72.0,664.0,296.0,146.0
2010-499,Delray Beach,Hard,32,A,20100222,3,104919,,,Leonardo Mayer,R,188.0,ARG,22.7761806982,104731,,Q,Kevin Anderson,R,203.0,RSA,23.7672826831,7-6(7) 7-6(2),3,R32,105.0,12.0,2.0,73.0,46.0,41.0,17.0,12.0,1.0,1.0,12.0,4.0,75.0,52.0,42.0,13.0,12.0,0.0,0.0,69.0,692.0,133.0,416.0
2010-499,Delray Beach,Hard,32,A,20100222,4,104252,6.0,,Florian Mayer,R,190.0,GER,26.3846680356,105194,,Q,Nick Lindahl,R,183.0,AUS,21.5633127995,6-4 6-1,3,R32,52.0,7.0,0.0,40.0,27.0,20.0,10.0,8.0,1.0,2.0,4.0,5.0,60.0,36.0,23.0,5.0,9.0,5.0,10.0,53.0,812.0,243.0,192.0
2010-499,Delray Beach,Hard,32,A,20100222,5,103794,3.0,,Benjamin Becker,R,178.0,GER,28.6872005476,105453,,,Kei Nishikori,R,178.0,JPN,20.1505817933,6-3 1-6 6-0,3,R32,77.0,9.0,3.0,68.0,40.0,31.0,13.0,11.0,3.0,5.0,1.0,5.0,63.0,32.0,20.0,17.0,11.0,4.0,8.0,40.0,961.0,898.0,10.0
2010-499,Delray Beach,Hard,32,A,20100222,6,104639,,,Wayne Odesnik,L,180.0,USA,24.2546201232,104330,,,Rajeev Ram,R,193.0,USA,25.9329226557,6-3 6-2,3,R32,79.0,11.0,2.0,61.0,31.0,24.0,20.0,9.0,4.0,4.0,10.0,1.0,54.0,35.0,24.0,7.0,8.0,1.0,4.0,108.0,501.0,82.0,606.0
2010-499,Delray Beach,Hard,32,A,20100222,7,103813,,,Jarkko Nieminen,L,185.0,FIN,28.5859000684,103893,,,Paolo Lorenzi,R,183.0,ITA,28.1889117043,6-3 6-4,3,R32,77.0,5.0,1.0,57.0,47.0,36.0,6.0,10.0,4.0,4.0,5.0,4.0,57.0,27.0,21.0,16.0,9.0,4.0,6.0,109.0,498.0,94.0,557.0
2010-499,Delray Beach,Hard,32,A,20100222,8,105095,5.0,,Evgeny Korolev,R,185.0,KAZ,22.0232717317,102839,,,Nicolas Lapentti,R,188.0,ECU,33.5277207392,6-2 1-6 6-1,3,R32,88.0,11.0,3.0,66.0,39.0,30.0,12.0,11.0,4.0,6.0,2.0,0.0,64.0,33.0,19.0,17.0,11.0,4.0,8.0,46.0,899.0,97.0,540.0
2010-499,Delray Beach,Hard,32,A,20100222,9,104999,,,Mischa Zverev,L,190.0,GER,22.5051334702,103188,8.0,,Michael Russell,R,173.0,USA,31.8138261465,6-4 3-6 7-5,3,R32,134.0,5.0,5.0,90.0,59.0,36.0,18.0,15.0,3.0,7.0,4.0,3.0,106.0,75.0,48.0,13.0,16.0,5.0,10.0,86.0,594.0,68.0,693.0
2010-499,Delray Beach,Hard,32,A,20100222,10,103888,,,Mardy Fish,R,188.0,USA,28.205338809,103294,,,Christophe Rochus,R,170.0,BEL,31.189596167,5-7 6-3 3-3 RET,3,R32,119.0,25.0,1.0,97.0,63.0,48.0,13.0,14.0,5.0,8.0,0.0,3.0,89.0,52.0,36.0,19.0,13.0,3.0,6.0,73.0,650.0,115.0,478.0
2010-499,Delray Beach,Hard,32,A,20100222,11,105053,,,Santiago Giraldo,R,188.0,COL,22.2395619439,102434,,WC,Vincent Spadea,R,183.0,USA,35.5975359343,6-2 6-3,3,R32,55.0,2.0,1.0,41.0,17.0,16.0,17.0,8.0,0.0,0.0,5.0,6.0,52.0,30.0,19.0,8.0,9.0,1.0,5.0,98.0,532.0,361.0,106.0
2010-499,Delray Beach,Hard,32,A,20100222,12,104871,4.0,,Jeremy Chardy,R,188.0,FRA,23.0280629706,103598,,,Xavier Malisse,R,185.0,BEL,29.5961670089,6-3 7-6(5),3,R32,102.0,20.0,2.0,88.0,50.0,37.0,19.0,11.0,5.0,6.0,12.0,2.0,89.0,38.0,28.0,25.0,10.0,7.0,9.0,41.0,950.0,88.0,571.0
2010-499,Delray Beach,Hard,32,A,20100222,13,103484,7.0,,James Blake,R,185.0,USA,30.1546885695,103758,,,Taylor Dent,R,188.0,USA,28.8323066393,6-1 3-6 6-3,3,R32,101.0,8.0,3.0,81.0,55.0,43.0,11.0,13.0,0.0,1.0,10.0,5.0,82.0,41.0,33.0,15.0,12.0,4.0,7.0,50.0,845.0,78.0,623.0
2010-499,Delray Beach,Hard,32,A,20100222,14,104898,,,Robin Haase,R,190.0,NED,22.8829568789,103470,,Q,Robert Kendrick,R,190.0,USA,30.2724161533,7-6(4) 7-6(0),3,R32,103.0,6.0,8.0,81.0,47.0,36.0,18.0,12.0,3.0,5.0,6.0,2.0,89.0,58.0,36.0,14.0,12.0,6.0,8.0,364.0,105.0,137.0,399.0
2010-499,Delray Beach,Hard,32,A,20100222,15,104978,,,Daniel Brands,R,196.0,GER,22.6036960986,103206,,WC,Sebastien Grosjean,R,175.0,FRA,31.7371663244,3-6 6-3 6-2,3,R32,96.0,4.0,1.0,71.0,50.0,40.0,14.0,13.0,3.0,4.0,7.0,1.0,79.0,40.0,22.0,27.0,13.0,5.0,8.0,100.0,528.0,559.0,46.0
2010-499,Delray Beach,Hard,32,A,20100222,16,103333,2.0,,Ivo Karlovic,R,208.0,CRO,30.984257358,104332,,,Philipp Petzschner,R,185.0,GER,25.916495551,6-3 7-6(3),3,R32,83.0,19.0,0.0,66.0,42.0,38.0,12.0,11.0,2.0,2.0,3.0,3.0,68.0,27.0,22.0,22.0,10.0,4.0,5.0,33.0,1240.0,55.0,792.0
2010-499,Delray Beach,Hard,32,A,20100222,17,105208,,,Ernests Gulbis,R,190.0,LAT,21.4811772758,104559,,,Teymuraz Gabashvili,R,188.0,RUS,24.7529089665,6-1 6-4,3,R16,71.0,5.0,1.0,47.0,28.0,23.0,11.0,8.0,1.0,1.0,1.0,4.0,59.0,29.0,18.0,13.0,9.0,1.0,5.0,72.0,664.0,104.0,515.0
2010-499,Delray Beach,Hard,32,A,20100222,18,104919,,,Leonardo Mayer,R,188.0,ARG,22.7761806982,104252,6.0,,Florian Mayer,R,190.0,GER,26.3846680356,6-4 7-6(4),3,R16,86.0,7.0,4.0,64.0,36.0,29.0,20.0,11.0,3.0,4.0,4.0,3.0,69.0,40.0,29.0,17.0,11.0,2.0,4.0,69.0,692.0,53.0,812.0
2010-499,Delray Beach,Hard,32,A,20100222,19,103794,3.0,,Benjamin Becker,R,178.0,GER,28.6872005476,104639,,,Wayne Odesnik,L,180.0,USA,24.2546201232,W/O,3,R16,,,,,,,,,,,,,,,,,,,,40.0,961.0,108.0,501.0
2010-499,Delray Beach,Hard,32,A,20100222,20,103813,,,Jarkko Nieminen,L,185.0,FIN,28.5859000684,105095,5.0,,Evgeny Korolev,R,185.0,KAZ,22.0232717317,5-7 6-1 6-0,3,R16,96.0,7.0,5.0,80.0,55.0,36.0,17.0,12.0,4.0,5.0,10.0,5.0,84.0,49.0,31.0,13.0,13.0,6.0,12.0,109.0,498.0,46.0,899.0
2010-499,Delray Beach,Hard,32,A,20100222,21,103888,,,Mardy Fish,R,188.0,USA,28.205338809,104999,,,Mischa Zverev,L,190.0,GER,22.5051334702,6-2 6-4,3,R16,82.0,4.0,1.0,54.0,29.0,20.0,15.0,9.0,3.0,5.0,1.0,2.0,69.0,43.0,26.0,9.0,9.0,6.0,11.0,73.0,650.0,86.0,594.0
2010-499,Delray Beach,Hard,32,A,20100222,22,104871,4.0,,Jeremy Chardy,R,188.0,FRA,23.0280629706,105053,,,Santiago Giraldo,R,188.0,COL,22.2395619439,7-5 4-6 7-5,3,R16,145.0,8.0,11.0,113.0,61.0,45.0,22.0,17.0,7.0,11.0,5.0,2.0,125.0,69.0,48.0,25.0,17.0,8.0,13.0,41.0,950.0,98.0,532.0
2010-499,Delray Beach,Hard,32,A,20100222,23,103484,7.0,,James Blake,R,185.0,USA,30.1546885695,104898,,,Robin Haase,R,190.0,NED,22.8829568789,6-3 6-1,3,R16,55.0,1.0,0.0,48.0,30.0,21.0,12.0,8.0,4.0,5.0,0.0,1.0,59.0,26.0,16.0,13.0,8.0,6.0,11.0,50.0,845.0,364.0,105.0
2010-499,Delray Beach,Hard,32,A,20100222,24,103333,2.0,,Ivo Karlovic,R,208.0,CRO,30.984257358,104978,,,Daniel Brands,R,196.0,GER,22.6036960986,7-6(8) 7-6(6),3,R16,105.0,26.0,0.0,72.0,51.0,46.0,14.0,12.0,0.0,0.0,12.0,2.0,85.0,52.0,41.0,20.0,12.0,1.0,1.0,33.0,1240.0,100.0,528.0
2010-499,Delray Beach,Hard,32,A,20100222,25,105208,,,Ernests Gulbis,R,190.0,LAT,21.4811772758,104919,,,Leonardo Mayer,R,188.0,ARG,22.7761806982,7-6(2) 6-4,3,QF,97.0,11.0,3.0,66.0,41.0,34.0,14.0,11.0,1.0,2.0,3.0,0.0,77.0,50.0,38.0,10.0,11.0,6.0,8.0,72.0,664.0,69.0,692.0
2010-499,Delray Beach,Hard,32,A,20100222,26,103813,,,Jarkko Nieminen,L,185.0,FIN,28.5859000684,103794,3.0,,Benjamin Becker,R,178.0,GER,28.6872005476,7-5 3-6 7-6(5),3,QF,135.0,6.0,3.0,108.0,79.0,56.0,12.0,16.0,7.0,11.0,9.0,3.0,107.0,61.0,41.0,25.0,17.0,5.0,9.0,109.0,498.0,40.0,961.0
2010-499,Delray Beach,Hard,32,A,20100222,27,103888,,,Mardy Fish,R,188.0,USA,28.205338809,104871,4.0,,Jeremy Chardy,R,188.0,FRA,23.0280629706,6-4 6-3,3,QF,67.0,5.0,2.0,47.0,31.0,23.0,10.0,9.0,0.0,1.0,3.0,2.0,64.0,39.0,25.0,10.0,10.0,6.0,10.0,73.0,650.0,41.0,950.0
2010-499,Delray Beach,Hard,32,A,20100222,28,103333,2.0,,Ivo Karlovic,R,208.0,CRO,30.984257358,103484,7.0,,James Blake,R,185.0,USA,30.1546885695,6-3 6-7(5) 6-1,3,QF,101.0,23.0,3.0,87.0,59.0,53.0,11.0,15.0,0.0,1.0,2.0,3.0,90.0,61.0,41.0,16.0,13.0,3.0,7.0,33.0,1240.0,50.0,845.0
2010-499,Delray Beach,Hard,32,A,20100222,29,105208,,,Ernests Gulbis,R,190.0,LAT,21.4811772758,103813,,,Jarkko Nieminen,L,185.0,FIN,28.5859000684,6-4 6-4,3,SF,75.0,9.0,2.0,55.0,34.0,29.0,10.0,10.0,1.0,2.0,3.0,0.0,66.0,51.0,36.0,5.0,10.0,3.0,6.0,72.0,664.0,109.0,498.0
2010-499,Delray Beach,Hard,32,A,20100222,30,103333,2.0,,Ivo Karlovic,R,208.0,CRO,30.984257358,103888,,,Mardy Fish,R,188.0,USA,28.205338809,6-2 6-3,3,SF,59.0,7.0,1.0,42.0,25.0,23.0,13.0,9.0,0.0,0.0,0.0,1.0,47.0,27.0,24.0,5.0,8.0,1.0,4.0,33.0,1240.0,73.0,650.0
2010-499,Delray Beach,Hard,32,A,20100222,31,105208,,,Ernests Gulbis,R,190.0,LAT,21.4811772758,103333,2.0,,Ivo Karlovic,R,208.0,CRO,30.984257358,6-2 6-3,3,F,81.0,6.0,2.0,48.0,29.0,23.0,11.0,8.0,2.0,2.0,14.0,5.0,69.0,43.0,29.0,7.0,9.0,5.0,9.0,72.0,664.0,33.0,1240.0
2010-495,Dubai,Hard,32,A,20100222,1,103990,,,Tommy Robredo,R,180.0,ESP,27.8138261465,103898,,,Julien Benneteau,R,185.0,FRA,28.1752224504,6-2 6-1,3,R32,45.0,8.0,2.0,34.0,21.0,20.0,8.0,7.0,0.0,0.0,1.0,1.0,42.0,26.0,12.0,6.0,8.0,2.0,7.0,23.0,1640.0,36.0,1109.0
2010-495,Dubai,Hard,32,A,20100222,2,103781,,,Jurgen Melzer,L,183.0,AUT,28.7556468172,104620,,,Simone Bolelli,R,183.0,ITA,24.3750855578,6-1 7-5,3,R32,79.0,11.0,2.0,51.0,25.0,22.0,15.0,9.0,0.0,1.0,2.0,4.0,58.0,34.0,19.0,12.0,10.0,4.0,9.0,31.0,1270.0,117.0,474.0
2010-495,Dubai,Hard,32,A,20100222,3,102905,,Q,Stefan Koubek,L,175.0,AUT,33.1389459274,103852,,,Feliciano Lopez,L,188.0,ESP,28.424366872,7-6(4) 6-4,3,R32,84.0,6.0,3.0,65.0,44.0,34.0,13.0,11.0,0.0,1.0,14.0,8.0,76.0,49.0,37.0,12.0,11.0,4.0,6.0,135.0,412.0,34.0,1190.0
2010-495,Dubai,Hard,32,A,20100222,4,105227,6.0,,Marin Cilic,R,198.0,CRO,21.401779603,103096,,,Arnaud Clement,R,173.0,FRA,32.1834360027,6-2 6-4,3,R32,90.0,13.0,2.0,61.0,31.0,25.0,17.0,9.0,5.0,5.0,2.0,2.0,59.0,30.0,19.0,13.0,9.0,4.0,7.0,9.0,2970.0,67.0,704.0
2010-495,Dubai,Hard,32,A,20100222,5,104918,3.0,,Andy Murray,R,190.0,GBR,22.7761806982,103857,,Q,Igor Kunitsyn,R,180.0,RUS,28.3969883641,6-2 6-3,3,R32,101.0,13.0,3.0,63.0,33.0,27.0,13.0,9.0,4.0,5.0,0.0,0.0,74.0,52.0,27.0,11.0,8.0,10.0,14.0,4.0,7300.0,111.0,490.0
2010-495,Dubai,Hard,32,A,20100222,6,104386,,,Janko Tipsarevic,R,180.0,SRB,25.6700889802,104312,,,Andreas Seppi,R,190.0,ITA,26.0041067762,7-6(4) 7-5,3,R32,102.0,13.0,2.0,74.0,41.0,33.0,19.0,12.0,1.0,2.0,4.0,1.0,81.0,46.0,34.0,17.0,12.0,2.0,4.0,39.0,1065.0,45.0,900.0
2010-495,Dubai,Hard,32,A,20100222,7,103451,,Q,Bjorn Phau,R,175.0,GER,30.3874058864,103600,,WC,Mohammad Ghareeb,R,,KUW,29.5879534565,3-0 RET,3,R32,12.0,5.0,1.0,9.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,125.0,456.0,514.0,54.0
2010-495,Dubai,Hard,32,A,20100222,8,104022,7.0,,Mikhail Youzhny,R,183.0,RUS,27.6632443532,105041,,,Lukas Lacko,R,185.0,SVK,22.3052703628,6-7(3) 7-6(5) 6-1,3,R32,159.0,1.0,3.0,104.0,65.0,46.0,19.0,15.0,4.0,7.0,6.0,3.0,110.0,68.0,43.0,21.0,16.0,9.0,15.0,15.0,1975.0,60.0,740.0
